restaurant_id,restaurant_name,city,cuisine
dyJsv02GJgQZBl2Lh3vjjg,Addy's Restaurant,Cleveland,Diners
bXGADvexLZ7sAiAuTfhYiA,Champps Americana,Cleveland,Other
UEpKf4g8oaAIr0ZIM0TXgw,Starbucks,Cleveland,Other
xXZw2v10FbaqRiibXhAhlg,Fanucce's Italian Imports and Pizzeria,Cleveland,Pizza
ziTgeXaM7gWRnIhPtespMQ,The Copper Moon,Cleveland,Other
Aqhy2ZYpEeJ61aIJH_iCxw,East China,Cleveland,Chinese
GtSNTE2qMOZBlj0noCgCGw,Miega Restaurant,Cleveland,Barbeque
HPtTqirOkZArADg2FLr0eg,pizzaBOGO,Cleveland,Pizza
ztG_sG9ugajX9crrzh0UyA,McDonald's,Cleveland,Burgers
fiYqGH-esbPpO-3DnSqVeg,Bialy's Bagels,Cleveland,Other
sR2Rdiv4IenRNQl54f80Ew,Lance's Beef,Cleveland,Other
qHiaNXS_F1M8aEa7YfoqCw,Ocho Rios True Island Cuisine,Cleveland,Seafood
CySpYWrovIOGh7hdz9ahOQ,Dragonfly Lounge,Cleveland,Other
OvxbkxlD8FLjBGtNtYLbjw,The Cheese Shop,Cleveland,Other
kfTvilKjXhD_0GmlmKdW_A,Wendy's,Cleveland,Burgers
liPSeXaAfv8jxRGJ717VmQ,Nano Brew,Cleveland,Burgers
VEeqUTODkjwera_JKy97rg,The Wicked Taco Shoppe,Cleveland,Mexican
QMpy9X4gqqqRY2QwG2kxVA,Astoria Cafe and Market,Cleveland,Mediterranean
hdOkgm5wyn1hOWLlqq5hyA,Oasis Urban Cafe,Cleveland,Delis
fCFXHH4uiOOro_F_i0jeiA,Marc's,Cleveland,Other
zCyyPH-7DIvv0XgnW_7Fwg,Knuckleheads,Cleveland,Other
hTSIT3puu8m8-kOZYS4Zdg,Ohio City Burrito,Cleveland,Mexican
cfsXuDfeSX24tInGNEoc2A,Severance Restaurant,Cleveland,Other
98XJsz4hbDBxzowVUPC3lw,Silver Spartan Diner,Cleveland,Diners
Y3RWEmu4ykuc2LvG3Qv9Ew,Pizza Roma,Cleveland,Pizza
hrvjRWqHOkPa9jBPpX1B8A,Becky's,Cleveland,Burgers
gGl2B8_kd0wTY8FjBTXjlg,SnowBros Shavery,Cleveland,Other
W07TY9cx2ZpDQyAn0ynMQg,La Dolce Vita,Cleveland,Italian
P0uECGAlrELjqeOtDHcB-Q,Blue Moose Eatery,Cleveland,Other
AFL43sQNnLsEhw-jspA2xA,Melt Ballpark,Cleveland,Sandwiches
02E9r4BQzVrA76Bf7G-KMw,Edison's Pizza Kitchen,Cleveland,Pizza
B57-WztEVG1oWzIRkhqZmA,Casey Jones Tavern,Cleveland,Seafood
2VUhmFkIvARpEP9B5dZo9w,Suzie's Family Style Restaurant,Cleveland,Other
INsBi18bVl4UNqRcGzAkLQ,McDonald's,Cleveland,Fast Food
PubwGsZPO2N7QBekieMe9w,Don Ramon/Grand Fiesta Mexican Restaurant,Cleveland,Mexican
gjRH4NXI6DLuTHbwyw8ozg,Gilly's Donuts,Cleveland,Other
X1v2lPPXgJGaIufxJHvZCA,Ha Ahn Korean Restaurant,Cleveland,Japanese
gw0ZS5b5RP3Lzr1BoCbALg,Charkha Exotic Indian Cuisine,Cleveland,Indian
YgHp9MdZ1vVdYyMEro4TtQ,XYZ the Tavern,Cleveland,Barbeque
KB5iCfg8sW1NeNQV3HToCw,Myxx,Cleveland Heights,Other
RQlC4Tgc7Gk_tmxxY7oF6A,Ligali's Bistro,Cleveland,Other
kh4fLYwyUl8yb7IHu-HCyw,Charley's Grilled Subs,Cleveland,Sandwiches
OOXUDZVOREgjwrLiwr3Spg,The Corner Alley at Uptown,Cleveland,Italian
iZfeH70e_YFLrURT8WuCYQ,El Rodeo,Cleveland,Mexican
Ap0dtO-8P_eg9uAepZyj0A,Taco Bell,Cleveland,Mexican
ots7CgnVUu7f9qNiZCXw7w,Guys Pizza,Cleveland,Pizza
54kfE6vauORUVUifLagkXQ,Hyde Park Prime Steakhouse,Cleveland,Steakhouses
FGaO0j2KqKhk-CH34-eRJQ,Kamm's Corners Farmers Market,Cleveland,Other
doz0Zf14FVyj4f2knQO30A,Beckham's B&M,Cleveland,Barbeque
o4HbgQnUkYnTLsbb6K5hjg,Society Lounge,Cleveland,Other
tQ-BmlXNhaykObSzU6xujA,La Tortilla Feliz,Cleveland,Other
9Dpk8U2-7bETxk6MSfCM-A,Smedley's Bar & Grill,Cleveland,Other
qSVCYsz1sv1b3W4z4WDTsQ,Cropicana,Cleveland,Other
WVHpnaX6zPdIIJqpQh4paA,City Roast Coffee and Tea,Cleveland,Other
kJtijhRR8fl4QIrj-oxf9g,Golden Lily,Cleveland,Chinese
MyjsATJw0mx5bH79vvdSGg,Crooked River Coffee Company,Cleveland,Other
unDs06rQ8V-d8-EujSVe8A,Gusto!,Cleveland,Italian
TknwCR_kdD90D8Bx1WcLnA,Sung's House,Cleveland,Korean
H1j34TgbrVZkxeww9xlJTw,Steve's Gyros,Cleveland,Mediterranean
9WZqZaFM5EkhitW3aON0Zw,Dave's Supermarket,Cleveland,Other
0DapwcHS0YWNeHKptURSCA,Break Time Bar and Grill,Cleveland,Other
yOx4Epa3NDDxS-ExC5Ya3g,Kristina's Restaurant,Cleveland,Diners
TAwgNWX-Xv7xnTHeRqPReQ,West Side Market Cafe,Cleveland,Diners
zhwqX2uk3XF_fwtwLj397A,Rock Bottom Restaurant & Brewery,Cleveland,Other
zVvekQAUjhZpys3xzcCGaA,Giant Eagle,Cleveland,Other
emYhGfn1oIKNdUNHHCvGMg,Nice Place Cafe,Cleveland,Other
q_lznPwJiprULcyYudWq1g,Brennan's Colony,Cleveland Heights,Other
rzd_2GJpkvHPejEwJ-IKHg,Somer's Restaurant,Cleveland,Diners
9-jtewo0SHAyBRLljyyaGg,Red Lantern,Cleveland,Other
7tzhoEyaTLxdwkCWMTUbZg,Dynomite Burgers,Cleveland,Burgers
Ufo0Papm3oyoCfBvnsJH7g,Bonbon Pastry and Cafe,Cleveland,Other
WpOMfnH8hvUOENVNn9xMsQ,John Q's Steakhouse,Cleveland,Steakhouses
nJVDHjoTilGmhLjXAOwiyg,Hemispheres,Cleveland,Other
O2-K859oBGBMgiKigZr_JQ,Good Harvest Food Market,Cleveland,Other
cRTkev8c66o6q6v7FstjLA,Szechuan Cafe,Cleveland,Chinese
JYFYfJL6t1EK99xofAjJUw,Honey Hut Ice Cream,Cleveland,Other
K7iDRCWPTbcLuHQoPR0rIA,Krusinski Finest Meat Products,Cleveland,Other
0jHZk9RrKh0uRhTRW1XIqQ,MoMo's Kebab,Cleveland Heights,Middle Eastern
soyZ8bv2ZsSpsBv4PGMrTA,Sergio's in University Circle,Cleveland,Seafood
FqakwQitwceVi15JwN8EHQ,Corks Playhouse Square,Cleveland,Other
ZjptoOcCgtQTSiNwQR4vEQ,Aloosh Hookah Bar,Cleveland,Other
Hq-6gDr_sYL4_KlG5aGf6Q,Uptowne Grille,Cleveland,Other
h0r1AJiTJUP_W8qxeRBlYA,Starbucks,Cleveland,Other
UXl_Grxsus1o0w3NKxYn4g,Big Guy's Pizza,Cleveland,Pizza
rnvKg9DtsAIHWU4eywsqmA,Boney Fingers BBQ,Cleveland,Barbeque
fQP_jXrSoVKty5zxV3_Z6g,IHOP,Cleveland,Other
clmjilkPbjl3B5qRSHB1rQ,Auntie Anne's,Cleveland,Fast Food
xMUcmzDm3P4U1urVD2pYdQ,Presto Sandwiches,Cleveland,Sandwiches
PiQ11tDiQMxvFGbKZpbkSw,Sprinly,Cleveland,Vegetarian
82aapoEF7sBcxrrP9AWiEw,The Burnham Restaurant,Cleveland,Seafood
wkNT82BPI9eW0Jv36SFYkA,Subway,Cleveland,Burgers
JJe0yIYC_M3la1Qbm9i3UQ,Sachsenheim Hall,Cleveland,Mexican
HNv5U4CnJIY5CiwdedVrHQ,AMP 150,Cleveland,Other
eylK2PKCaCC4db5gmKRuyQ,Ohio City Provisions,Cleveland,Other
fuPhVyvwoMFNRqM4O1CkeQ,Aladdins' Bakery & Market,Cleveland,Mediterranean
GREUapStr7mD3L528tefVQ,Zoss,Cleveland,Other
9Ii0ZUKw0zAus-AnI00xLw,Piñatas Mexican Restaurant and Cantina,Cleveland,Mexican
TPJO55zWyo2CeeXQvOre8A,Tastebuds,Cleveland,Sandwiches
dQIO_7U0sUkNXzbDaZ-LHQ,Huron Square Deli,Cleveland,Sandwiches
7oS4RyfwnQ3n9fARzjsNNg,Golden Dragon Restaurant,Cleveland,Chinese
HCL73X2aBGmJ5C0Ynqihkw,Green Leaf's,Cleveland,Sandwiches
E620tPFKKAVOi7EjF1nJHA,Fresh Catch Seafood Express,Cleveland,Seafood
7sz9Rw1dbIEfLy-L9qB3Tw,Chopstick Chinese Restaurant,Cleveland,Chinese
4sitViZ5-pr9wKjmCSK8ng,Gelato Star,Cleveland,Other
ESCeeLwhOSZ1ketQn1nq8A,Kim Se Cambodian Cuisine,Cleveland,Thai
1gQrMs-I8oKg2p-iRxznzQ,Soho Chicken + Whiskey,Cleveland,Other
dKjYOSJzPQFs5sj6-ftvfA,Nourish Cleveland,Cleveland,Other
K-tl3k56Px2G6KRsKNyUUA,Subway,Cleveland,Fast Food
F6AVfyPXBRBNFoZAfOHegQ,Dionne's Meats,Cleveland,Other
kEbdBwyqucFNNi0iCEmmPA,Wendy's,Cleveland Heights,Fast Food
D5LnYdq4O5ZTxL_u0lgrIA,Angie's Soul Cafe,Cleveland Heights,Other
pP4MRsHfrage-sm4mXYFAQ,Applebee's,Cleveland,Burgers
0G-WFdOu3_KW3mBZJQq5Cg,Phuel Cafe,Cleveland,Fast Food
fKJK8Wrfhq9n6qNqWZ6J0Q,Burger King,Cleveland,Burgers
B7pVrERldmQmrbkSU_wjgg,Hansa Brewery,Cleveland,Other
e1RcTvtihmYdf8At7hLgRw,JACK Cleveland Casino,Cleveland,Other
LsBLKGlaoXxmr_n-r6of0A,Halite,Cleveland,Other
2TVZb3GdY6XvX88jbOofIg,Chicago Deli,Cleveland,Delis
_5PJ4GHIXNdUdXtohylKGQ,Lucky's Café,Cleveland,Other
sac8XR9yH0_OMN2BWV0Rzg,Handel's Ice Cream,Cleveland,Other
iDUPJOcU1VRQv9aK6Egztw,White Castle,Cleveland,Burgers
OA5Li3ySzhrbG_WvD_QGYA,Barrio,Cleveland,Mexican
WHlbUb5SNdXDKYfkNDo89A,Pickwick & Frolic Restaurant & Club,Cleveland,Other
IBTbSC9zAodn54NuuphLhQ,Fluffy Duck Cafe,Cleveland,Other
GhOWffUr9yDBxB5Ceqzc_Q,Tremont Scoops,Cleveland,Other
V_CzgZ8maFoKv9t-LgcjDg,Metropolitan Cafe,Cleveland,Other
bJVVEhficUUHVL2zvtuJWg,The Wine Spot,Cleveland Heights,Other
CikuTcu41X3UZsp8YjCjSQ,Vita Urbana,Cleveland,Other
Rcx0AQSEmqiuRDE_FUMUGQ,Whiskey Island Still & Eatery,Cleveland,Other
2JeciNHrJE_tI-o2tUCu5w,Ty Fun Thai Bistro,Cleveland,Thai
HYm_XUwKk_s-gCC0kdERDA,Gateway Bar And Grill,Cleveland,Other
dCRjbHW3JCQwQMl6tvjWiw,Starbucks,Cleveland,Other
W1hXfgnugKfVV1wDhko5lw,Flat Iron Café,Cleveland,Other
iVvK78ETaEnIZwnDZQV8Qw,West 3rd Deli,Cleveland,Sandwiches
ivtLwRZfMq9Hagk8nW-xzQ,Maha's Falafil,Cleveland,Mediterranean
5yLYMBJRHWRj2wlbjKFwQA,The Sweet Fix Bakery,Cleveland Heights,Other
5CqM8dr3d3LI_B-1_-5U7A,Cibreo Italian Kitchen,Cleveland,Italian
GVTL5nxjlhzdXJMy4-4HBA,Sun Sun Chinese Restaurant,Cleveland,Chinese
bTcA8cjGBgb_z4BMYvAq2w,Chocolate 76,Cleveland,Other
CKRfBUqQGaVCYTKN5kDrzw,Boston Market,Cleveland,Other
yZARNBEe1gTEV8UJuwIR2Q,Rally's Hamburgers,Cleveland,Fast Food
n_UkzLCAMCIqhUnu-iLQyw,Bricco,Cleveland,Italian
sARejHFyWLA93RgGwkhy5g,Burger King,Cleveland,Burgers
xVWLSFGNr4w4DYvYiafMPw,Holland BBQ,Cleveland,Barbeque
Z2zynjhj6umPoHwLVfyOkw,Don Tequila Mexican Restaurant,Cleveland,Mexican
cIoB6iinl48KDGCVwtCHoA,China Dragon Restaurant,Cleveland,Chinese
OyfXVKjDy7VviVWkUxkk1g,Insomnia Cookies,Cleveland,Other
h0vjMtXQl0NyLzgk_V5NkA,McBill Beverages,Cleveland,Other
ja7zjowr6ymsVglQXZZ6BA,Great Taste Chinese Restaurant,Cleveland,Chinese
guRFpV67mavRHcloCAR-ZA,Marko's Family Restaurant,Cleveland,Other
-Glmj_sxqCu0F3G62kFt1Q,Mazzone & Sons Bakery,Cleveland,Pizza
dhrv6GXy5otbzabXMXbOLg,Sunny Side Up,Cleveland,Other
W2JsaFFMClHsriR5gnmesA,The Orange Trük,Cleveland,Other
cuYl-tgIioYVp619BlmokA,Pho Ha Nam,Cleveland,Vietnamese
zjygAC4qLf91b3KOdHQT-w,La Cave du Vin,Cleveland,Other
g5XW5RiVhykjleeRrWlJ2g,Flying Cranes Cafe,Cleveland,Japanese
54ne9NBqgiWQAx0-RrOaFQ,Sterle's Country House,Cleveland,Other
nPyYW0YymDzs8fqMnyO1fg,Zoma Ethiopian Restaurant,Cleveland Heights,Vegetarian
4IdcT63iE5fNrVzayZtKEw,Valentino's Pizza,Cleveland,Pizza
RGq0qjn2ifmnRWTJ8bfOPw,Press Wine Bar,Cleveland,Other
LsVoVwJFhTksjm4jURC68g,LaBella Cupcakes,Cleveland,Other
PvyJ2gv3baPyqqmLoGLY-A,Dish Deli & Catering,Cleveland,Other
KIc9ByKdM1Vdok-kHb7XWA,Abbey Market Grocery,Cleveland,Other
z1OhXPMw8CVdfq3BBGkQNQ,Wendy's,Cleveland,Burgers
y8KBzM9iE9v8q0FeAPn0yQ,Woody's Bar & Grille,Cleveland,Other
pN3UbQ1n4WVli-kfFDfWug,Fabios Pizza,Cleveland,Pizza
uB6zt1CUBgAaSgKmtfwIzg,Mount Pleasant BBQ,Cleveland,Barbeque
dxD8j20MkodieZLc7fZRsA,Circle K,Cleveland,Fast Food
JoMHtnAfdBI78-u17mqw8Q,McDonald's,Cleveland,Fast Food
3gtlkstuZHZhC0h_qTLFJA,Mootown Creamery,Cleveland,Other
XhMfL-6lt-prYyC9Lp02gg,Best Wok Chinese,Cleveland,Chinese
WEs9MN1M6tixwEz844jCUw,Nunzio's Pizzeria,Cleveland,Pizza
ssyjN-SqT2O8jlC8IvrH-w,Corbo's Bakery,Cleveland,Other
fId--RMAhHZcJagMSD-aUw,Crop Kitchen,Cleveland,Sandwiches
YmWTejuNaIuABtkNZQV5JA,Arcadian Food & Drink,Cleveland,Seafood
YpfMt985ZQCNID-eehG-uQ,East End Restaurant & Bar,Cleveland,Other
ZvU3diVRI7LUG6YcwmIKjg,Ridgewood Inn,Cleveland,Other
nOwexc-fUenxAtJf8cNW-g,Walnut Wednesdays,Cleveland,Other
fjjDfZkChBWyCtbL7bvb2Q,Wexler's Tavern & Eatery,Cleveland,Burgers
tXJkGjBkGOZHWAcCmlzS6w,Valerio's Restaurant,Cleveland,Italian
uZZnIe0KJEpFlJlYedrQsg,Inchin's Bamboo Garden,Cleveland,Chinese
1v9TVINzMod7JfSQI7Aayw,Bombaychaat,Cleveland,Indian
iWLNyADtZsORV58bttRrBQ,Pizza 216,Cleveland,Fast Food
tNw9uqfIzl247SfiZ-JBLw,Alesci's Downtown,Cleveland,Italian
9FgYJqenmSxWdM4VH0Z6lg,Mod Meals,Cleveland,Other
dyiNt5ZTQQsLpX3Vt-hWng,Mi Casita Mexican Restaurant & Taqueria,Cleveland,Mexican
ZeN8xHEhsPS-amDyZSYJ9w,Ruth's Chris Steak House,Cleveland,Steakhouses
7kjQBf9FvS-wUXawx965QQ,P Jay's Pizza,Cleveland,Pizza
Lox6-6gfbRXgc4VMMwPb7g,Thirsty Parrot,Cleveland,Other
x39RAjfckW2buRTZ57rKDA,Charlie's Restaurant,Cleveland,Diners
Aw4HH_bjUL8L_EU61mgQHg,Tasty Pizza,Cleveland,Pizza
Zv2ZxnAZLswC3IXyiHhYeA,Lovellee's Pizzeria,Cleveland,Pizza
VHl_CX2rfWviSQdvrpmnyw,Tower Deli,Cleveland,Delis
SVCUA3QkgAvSxs84KMGOew,Pho & Rice,Cleveland Heights,Vietnamese
Uzkiz-IKgLZXdhHucfYZww,Rockefeller's,Cleveland Heights,Other
eQPmRBwVHCX3mx5ld03OFA,Michael's Bakery,Cleveland,Delis
0S_TTdArnW8BrO-Xsp7EwQ,Mel's Cafe,Cleveland,Diners
228mfqUuGbnCs1kiupJXZw,Map of Thailand,Cleveland,Thai
rQ9qBma0ol5N5O_sOZ-l8w,Goodman's Sandwich Inn,Cleveland,Delis
ss978X4omzcJjIeq6K-kag,Vero Pizza Napoletana,Cleveland Heights,Pizza
Pnv-BffVgfQmXb8y_DEWMQ,Latitude 41n,Cleveland,Diners
h0Wmyzb8q0bXbrqmWqVvfQ,Jackie Chen Dragon Tower Restaurant,Cleveland,Chinese
T4OTL7ZGe-UTrpWl3KwZOA,Market Avenue Wine Bar,Cleveland,Other
IHYqkS2xEZLBS5J9iez_lQ,Burger King,Cleveland,Burgers
7qM5o9edXqf0Qo54Y4ABEQ,5300 Boulevard,Cleveland,Other
NbjeMaUoYT_XUB8PWnwLkw,Pizza Pan,Cleveland,Pizza
0dcYp72pkePaWMA0vbytZA,Rite Aid,Cleveland,Other
tKWoQENTGxhYCJSbY4ZLsQ,Uppercrust Pizza Chicken Meatballs,Cleveland,Pizza
1YGQsn4AHPbcVsRmHqbeqQ,B Spot - Horseshoe Casino,Cleveland,Burgers
LnYkQ2Hjm-klqYJVgZ1cEQ,Sakura,Cleveland,Chinese
0youcKV6-eE3F2MQj1l6Fw,100th Bomb Group,Cleveland,Sandwiches
gUR2pWQKLPgMEm_R_aI_aw,Shooters On The Water,Cleveland,Seafood
i40pCeg6QG5CsAvP0Vp0Xg,Bistro On Lincoln Park,Cleveland,Other
ib8kSuDsmqLpbXuIs4KfKw,Kim's Wings,Cleveland,Barbeque
GEkDYesNiLzMA4Ib0velBg,Potbelly Sandwich Shop,Cleveland,Italian
gNER9lE1Ma9FLm9MBsvYgg,Market Garden Brewery,Cleveland,Other
wJgLNCFtLESBavqa6m9ZIw,Heights Soulfood & Grille,Cleveland Heights,Other
sYo2QHxXMnO1IfALy21tIg,Pure DeLite Strongsville,Cleveland,Other
evNdyHPR1B8E1aIoUAsGrQ,Chipotle Mexican Grill,Cleveland,Mexican
q7qqx3odlp7Pbjo96l-1RA,Sages Cafe,Cleveland,Other
7d3tmP0XIFdjdqQ6hBRA4Q,IL Bacio,Cleveland,Italian
pjX6mJ6AmfWwUOnTnkEmJg,Rudy's Pub,Cleveland,Other
NfxKtgcWURAbI5yNzlzcnw,Chill Pop Shop,Cleveland,Other
EtMPZAC63gcPSVj8N-dicg,Passenger's Cafe,Cleveland,Other
sRqlwSng2nHqTZuggX__Mw,Wilbert's Food & Music,Cleveland,Other
IoXcQkLpEaiv6S7ITelLWg,Ushabu,Cleveland,Japanese
F2pfjAZ_3dMTGCKv6c5wOw,Momocho,Cleveland,Mexican
EtLmuDIMsBCmqdgpysz60Q,La Strada,Cleveland,Italian
KNVMahZH_7xDDjZz-K6lwg,Wine & Design,Cleveland,Other
Xny0n0s98TpP82sQxfgIMQ,Sokolowski's University Inn,Cleveland,Other
g51yqmKl_NzTy_eTpiz_zg,PrestoFresh Grocery Delivery,Cleveland Heights,Other
8pftLQ9OT2VKbco_lf7vbQ,Ledger Bar,Cleveland,Other
PPCuGwbGA7HlhsGh8dbBsA,Taj India Palace,Cleveland,Indian
bupMXFUaZfranBLdaVcRww,Ginko,Cleveland,Japanese
bwzeFaJmhdZIOwVr-LXifQ,Al Manar Buffet,Cleveland,Middle Eastern
5mJlO3oCw_4vvbq1qM6OEg,La Bodega,Cleveland,Sandwiches
nJrFxROYx9sis3acKkhzgA,Lolita,Cleveland,Other
-V-fpvR47iZJ5jq8Eit7ng,Murray Hill Market,Cleveland,Delis
RPxDu0iYWUbg-3v7zzxyCg,Verve Restaurant,Cleveland,Other
vDPRMZPe6lfy0MAcycvQUw,Fifth Wheel Restaurant,Cleveland,Other
TIhj44mic9wxLcv18BJTLA,BRGR 9,Cleveland,Other
ryG0kC_7fmBMrl-g2NFa2A,Annie & Earl's,Cleveland,Other
J4jxIxv_vgmWHCajos_B8w,Taza A Lebanese Grill,Cleveland,Middle Eastern
zC86_-fg-tQk7x565a96AQ,The Cleveland Brewery,Cleveland,Other
Qeie5-8-S_hLPk7_ujpajw,The Nauti Mermaid,Cleveland,Seafood
OD2dbQTKN7FS01fHzZqqzA,The Bourbon Street Barrel Room,Cleveland,Seafood
oWHZtv98YyKvSennjtBuAA,Pour Cleveland,Cleveland,Other
DG2bc26AWHUaPedrcQUNqg,Angie's Soul Cafe II,Cleveland,Other
s7SaLKwhfRXZqYY6NClLew,Market at Flying Fig,Cleveland,Sandwiches
-F0B5F1YLx7093otwgboxw,Wild Eagle Saloon,Cleveland,Other
JezHN-9KKLTMbojq00VP0g,Le Petit Triangle Café,Cleveland,French
CzcfYhCbzPoVEgVZfOgw8A,The Boiler 65,Cleveland,Seafood
ln-9sGJL8hVjSDwDcwEXWw,UFood Grill,Cleveland,Sandwiches
WvGHNuPHebXae2sDbDjuhA,Mr. Hero,Cleveland,Fast Food
8U8B2E4F7u53fkfpqkCIWw,Taco Bell,Cleveland,Fast Food
1FbPiw_tWdyjrUcJa41Zvg,Goodfellers,Cleveland,Burgers
AghcEVxuULED2z8ibLKTww,MoCa,Cleveland,Other
hiIc3UeDYlWsoT8D3FsczQ,The Monkey Bar and Grill,Cleveland,Other
gWz6E7v0i403_t8Ntor5JQ,Santorini Greek Taverna,Cleveland,Mediterranean
n8VWmSVq9-oaDSUOIaxSfQ,Raddell's Sausage Shop,Cleveland,Other
CvP516pjOdcJJkaMjl8rPw,China Kitchen II,Cleveland,Chinese
wzj2cMpiDJW0HB3iCvCOYA,The Jolly Scholar,Cleveland,Other
vkQEjuWcGKhibYjQlPaaKg,Mt Pleasant Bar-B-Q,Cleveland,Barbeque
K6I_546GX7wxvI4CVZDrRQ,Taco Bell,Cleveland,Mexican
rxaxR6lJTYKabKCEN_oa9g,Good To Go,Cleveland,Delis
cFDpY9Y-s2yNnsqNk__xqQ,Chick-fil-A,Cleveland,Fast Food
I6Cjm4e5bg8ywf-FTQ6IZw,Hudson News,Cleveland,Other
IYpaW7h8aPYKIK84_ZKMIg,Puente Viejo,Cleveland,Mexican
OiCcesI28uoVgdYmO8VjXw,Big Boy Restaurant,Cleveland,Burgers
IJlEACzNH-i_6Ovppj1KSQ,The Plum Cafe & Kitchen,Cleveland,Other
7FFlMoNoIW5W3KgCYqknmQ,Cleveland Airport Marriott,Cleveland,Other
nZnebnuZDiBJxEMDxcDF-w,Winners Sports Bar & Grill,Cleveland,Burgers
IJPwpdT31IxaKSHEIIZJNQ,The Seafood Place Plus,Cleveland Heights,Seafood
uzsMilozioxCenzyXbVMmw,The Rib Cage Smokehouse and Bar,Cleveland Heights,Barbeque
k-XN0KuOWPU5xZlfXOVSlA,Ninja City Kitchen and Bar,Cleveland,Japanese
HbpEevlotptlh1omZ4qDHg,BanJoe's Cafe,Cleveland,Other
4Ro6AiYhiinh6hly2Pbdfw,Best Steak N Gyro House,Cleveland,Other
tnvy8Xt_pRGIpWzcOJf9-g,Omar's Seafood & Grill,Cleveland,Seafood
oHeiAs-mnDJU1_4BD8_5Dg,Señor Tequila Mexican Grill & Cantina,Cleveland,Mexican
mbk0WvEjeVXUEckUq5D1BQ,Greek Express,Cleveland,Greek
GJeequm4jhS8ei1b7-Q33A,Domino's Pizza,Cleveland,Pizza
heYR5Dy_8oplmEAfMkhcIg,Krispy Kreme,Cleveland,Other
gJQ6EBQ4RlLY84bElYkooA,Airspace Lounge,Cleveland,Other
cUAulV1C6H-eCNdgXTC_5w,A Cookie & A Cupcake Boutique,Cleveland,Other
G70k8VCOe9CJUIapSYZRcQ,Applebee's,Cleveland,Burgers
t9zdTrf38kkE7XTmkrsMyQ,Nexus Café & Coffeehouse,Cleveland,Other
Aob9kNExpqUX5zD5culM9A,Eat At Joe's,Cleveland,Other
ROh9T1DcAfb4CODX5keoWg,Jasmine's Bakery & Store,Cleveland,Other
Cg7LzEnDacKMrNaezjRGsA,Steve's Family Restaurant,Cleveland,Diners
z82CyKgRSX2KyUWgphygtg,Gabe's Family Restaurant,Cleveland,Other
ZSnAyj829ZcaGGxs-6sArA,Luchita's Mexican Restaurant,Cleveland,Mexican
K6fYrrTorlpXmqutRcrHzg,Tremont Taphouse,Cleveland,Other
C68LYoOSiitXTczAFXjdiQ,Maha's Cafe,Cleveland,Middle Eastern
Gj8ANgQ6FcWdhrpEwUsxqQ,El Taino,Cleveland,Mexican
dqzdumTXqMvoB7SVXos-Qg,Hodge Podge Truck,Cleveland,Other
J5tGb5yI9-bMEohZrtf0SQ,Carmino's Pizza,Cleveland,Pizza
t7b_86s_Q__P35H9NXedhw,Gyro World,Cleveland,Greek
U-wZPV97TC3cAmIPyupwXA,Victoria's Deli & Restaurant,Cleveland,Delis
h0eR5-U7hWtkKeYbqJIqPA,Luchita's Express,Cleveland,Mexican
l_MAsRrpzf2sXPykr9DyxQ,Capri Pizza,Cleveland,Pizza
kf5vUoZTGedgydqce2e08g,Fat Fish Blue,Cleveland,Seafood
OZhRvcJ8WjnvRaRQVirD6w,China Star,Cleveland,Chinese
MAXMZMUEprc7rUMeoXrarw,Daily Press,Cleveland,Other
83rwReeaAul486BuYhJ0Dw,Forest City Brewery,Cleveland,Other
123cbSJgE-BzNCzXV_7r0g,North Coast Cafe,Cleveland,Other
GQRql4WEd_tdMXJDzb7WIA,McNultys Bier Markt,Cleveland,Other
_vDoNSl0w_v-dEkj8EorwA,Athens Pizzeria,Cleveland,Pizza
_Y13P59dGTpV7b8xKktLeQ,Sakura Japanese Cuisine,Cleveland,Japanese
IsM5JWNuN5dySu6f1vX1nA,Pizza Hut,Cleveland,Pizza
pGjtxXBq4tZcdKdgTU-Tww,Little Hong Kong,Cleveland,Chinese
wbGOeoSttZguRXldqaiBVA,Zanzibar Soul Fusion,Cleveland,Other
956ZfpypyxLLkRmlaHWGkA,Double Dragon Buffet,Cleveland,Chinese
xMdOtKnwd-hW6BkU-7LYyg,Landmark Restaurant,Cleveland,Other
sX-7qfeKaN9wRr2eD0UmGg,Penn Station,Cleveland,Sandwiches
n3oWQ7FNmzzKGGZGAW1mIg,Capo Steaks,East Cleveland,Other
qwkzD5_OjQ2eYv0EIKxV_g,Fu Sheng,Cleveland,Chinese
mtpeEJ4mhs3DUninFgEE0Q,Lush Hookah Lounge,Cleveland,Other
LnkkArYSmU9pYRWOO6oPzw,Yours Truly Restaurants,Cleveland,Diners
FenZddarZtsEUACrJlUpOQ,Speedway,Cleveland,Other
zgyiBz-vZg09wx9z3RQHWg,Discount Drug Mart,Cleveland,Other
QQqI1z1FohJGSLV0qKvOjQ,Tree Country Bistro,Cleveland Heights,Korean
MmHg20VupqMSQXL0jLNFmg,Cedarland At the Clinic,Cleveland,Middle Eastern
VVjevjhveDcoRW-O1uT3Vw,La Gelateria,Cleveland,Other
hXWUEd7I7tmbXdQsfYY5tA,Lakshmi Plaza,Cleveland,Other
EoHYfqfIIRhDuI1h5YWagw,David's At Marriot Key Center,Cleveland,Other
ajCLNse9PXoZniKna0S69Q,Don Ramon,Cleveland,Mexican
