user_id,account_age_days,total_reviews
RgA-bwhWgzlF0PfY4kxczg,1659,149
v0fwYBYUqgLF5VxpME0NRg,928,1
VjtlMPDwUFVceXup-X-i-g,2228,1
PU32XCrvllqWBRQrfSYAWg,2104,3
oWUIx1eE6R16Vy2Jwmdk3g,1441,12
NByghwjn_QkI0TRnIrzWlA,3378,234
jD8CF1_kgrY3K-LB7wsfQA,2742,24
Jk8ssp2V_Lah9-Ok0dEs_w,654,11
IjJsq7iW2upjx2MgLwax3A,662,1
FV6xH6m25FX8AohN9Nk8Lg,1399,3
768MHP-Gbh1qJ3cn8JA-PQ,1279,10
mWr3rBQpY91_i4L-PoPhkA,2818,9
93-WQoAS97ZIMj05PZOjGQ,908,3
JeIz1Nx0pdSwQhAv1HaK_g,3234,70
NMGlN9NsxTLuY239UAJiHg,2110,44
DOeQM2LWUvPcuEo_qKFgcQ,665,1
KI6duL2Lq9fcYEPK5a6h5w,2877,74
RWOodCXt1ETet0U4Z8wCBA,2135,3
R8Q0fQHrj5Snu6-8ZuQdrA,2937,7
M-j3QMCvMZw8V5GKPzVCxw,2464,68
CmOshedv0veg7-EZYhe8jQ,1330,75
OTk9gZ545RWGY39ebbeZfQ,1412,5
2_BR5YXhMW8LnH59zhZVJA,2425,7
ss3kmtCXiEP4AJIicvioLQ,2289,6
ou-SX7IoYIfacAcm-weI0w,2547,30
IDSG0SqD0Cj4NU9nF93rhQ,3392,6
CFL1vDhDfriHesGPJX09tg,3040,215
fQV_YpRBMGWAjk7zVGjg_w,3432,19
jcnm31PJF-AuGkoBJ_T5SQ,1650,2
-c6FXKqhJWI4ZzABMu97dQ,2010,4
TnHOLp8k_bMkh1I-P5RGGA,2276,53
91oaS49jvd8oBS9lyoZGiQ,1192,4
wYVejBxQuLEH27CvSossFQ,1171,4
sIpLtUb3dn-g5iRzZB3znQ,2956,15
V18s9LkMGi2FOqsYbGlQaw,1993,2
dwrP5ykA1bsTpNdksr2T1w,2705,1
B5Wm1gLlfGa88k84-1YNbQ,2372,14
vx6VrhIbvQOPH7wcMW3euw,1057,1
0YG7qzkVR8q5JtvB1YGS0Q,2933,6
DSucoU1CT_4cNiv4djxt_A,1452,8
dOGroefF7jMh_3gp_hr5vQ,2914,91
4B7jzXqHPEn4YoToPVX1PA,2821,11
JTvKbkMMP-Fz8EBmb51zRA,3881,5
GWayIYy1-G6ZKeayU-KPwg,1011,2
Y8IJzERrTz-RD5BkgKc2Ew,2859,57
Ut5cA2HJ50OHwdxU-t1SCw,1462,17
s9P3QyEM8hSsyBYA0fV99A,1085,8
hQiLWbTo9eGQxQ8ndmbwiQ,3591,81
kUyB2ZUnhlQcLHUeWY2PKg,1780,7
1bFNrxqqKuCOv-Cb99LCFQ,976,1
KcPeGUWTzZT80POyAhgaZg,2344,37
0tlgbKkDArPGTE2LhYFpnA,1147,3
aDfVghoWp7FIyeoCxKZ5Mw,2418,5
zchZmkdEPcJ0xFxygRcRFA,4153,14
0o9UgVCQkxnwdLRGhFZTlQ,2098,72
XqNhaGd1l5yIJvPgEdfhHw,1169,2
psjbuk0-vorS3rmqzQ6ZbQ,1414,24
f3EFYAZcHwtiHXTTyrsoMw,926,2
CbuEUUw-O4Yv_0CyTS8HyA,1762,5
ebEFQ3whTAYWrDUHN9x55A,1252,2
5Zwur9OGUZHUcspq5YEBwg,3478,21
qkFIdLoGspZCuZwlgdHMvQ,2331,88
xQgBk5tcnuwt4V6-k987qA,1043,2
vVO1PUtiRrdYPnIzdLjyhA,1168,1
YmiLcDwlenge9IRAeqjR8w,2557,52
M0R62agPG0Mkta6vMemuoQ,4069,27
BUiJ7xW1glrB1ipJeue8wQ,1312,1
DRf2AMoqyE9JkixQXMxhTQ,3018,3
V-_cJ-j3Yz1soxcAzZrwPw,1791,2
hD4VRmcN45u3UpuT0qFlvQ,2815,6
ccZAxNIuYclOChpYKrsQqA,2106,8
Oiy5AP0IC8sXa6yBGkjhSg,2222,78
-7vvlr7xbRx5p5IwjKgdGg,2581,135
BcEWASOazkB6m3w4UKcNWw,2029,5
RXp4J-TPXXCacP7P36lrXA,1900,1
i_slvxzmn4eEwd3TNmGZ4w,709,2
x_mtmIrZC5WFViR55gA8jA,2357,11
jeRP0M_gNH4EO4Xc1NOKTg,1681,50
UAJJ0sFAth2Nh42hHJll5A,2629,5
hWRoLS0LqjWa_GZpdDhbeA,4159,16
HdpEN4yzqIGqmKD_lL8EbQ,2145,24
oGwm_6paNthMnkOxYGrwRA,3381,168
Q99FbUvz_QPdSoTJBYfFqg,2291,1
M9BMj1SxxwGkEkU7hP7Yag,2837,17
kldXQ_woxeI6XOOkFtqSBQ,3701,25
WyqbPktHoO39cbLYDKjCpA,3630,18
sG12Bb_PmH3Q7DWAYbDMsQ,1746,4
9OA2XO1ecCjBH4g8kQMRyg,3440,19
G_wiGiPT6b1Q9_s5Ewp3iw,3332,2
O9L_Em4_J1S-ZbVQbUl0lA,1180,2
dk6hqCITAZUuVazWBtooOQ,1565,6
rkeAA2YEfJ-fZCDR0D-M_A,2381,18
mfDRrC71MtAap6j_fR2Ufw,2801,5
KTsSGxZW4FKzGzIrF1bCfQ,1098,2
YEX06-DyTN9vwk4-NfS7mw,2097,63
8McDEzhzazOVBZvX0sl0-g,2258,22
XYiDxo6rej-VfdJoWePMsg,2790,22
vyI4BIzEBmIEeFyZi5vJxA,4605,62
ncNfeG987l1xySjBtY5iyg,1633,92
Ygy7Z_yfdbjF63s4d-HnAg,2757,29
ABPllUfs-Zvh387l1s0PUA,3065,21
v49IcXJphtxhh6Fm3yPwWw,3807,41
Mjm9AJ3Uz29kZB2ZXRknAw,1812,17
D5dPJENhxlIxhR0FyPCXqg,2736,2
LK1FNyLp1bVupp7eVSRi7g,2553,2
jI2Pm7h2YwGyIXK3_RQdfA,703,3
ej1E380v2EWGWypj7IOfww,1249,4
uKplBpBwG8ZBP9Q2CfxmcQ,1280,8
3lOxHesY4xKAD0b0F8mlVA,3008,1
FcJuR7NBdVcdRXN9IUI-VA,1960,5
miJCP4hVtxl8VHu37Rg6Qg,3175,6
Pkchy8dqW8hN2GQh54fe_w,1588,1
75nMXwr0HYP2JNRBaBsYig,2056,9
54AHqwDjGmt0D_tL84x73Q,914,24
EGMW_NSmyRMFozjDwxqbIw,1669,1
eHw_kD0b6o3nzIhtUuracA,1458,8
N6HIM_bpYm3XkST41deKsg,1581,2
L3BTzQxjwBNdYcyyAArFew,1656,3
p4W0rSCnoMR0H7C_zDy0PQ,2827,2
5eEY7Zo-AFfXw36Unhem6Q,851,7
0cSyGFLjmiF2j1nyyOLOyg,2974,2
z3KwITRHLCwCGo9GNzGbbQ,879,2
j8vBRboNnm1SykRh35yWuA,3232,33
SwpQNbQvzxmycYJbfExDFA,1991,3
9LKvQ4V1mEJPnKZJe8QPrw,2113,1
5oIyiP3NkO9J797OV9za4g,1454,1
VjRH55TCeV-HpKu_CsRQWg,1243,6
51lpjDcRMXAICaEG7-RF1w,1060,1
pA8HRk4xgmlOxzXr0i-__g,1027,1
hZLeZbxMNiz7WP9v2alGlw,1310,3
Sv0LO7Fw7fwmI61T8BFGHQ,2526,12
Ot4iR_-06eR6arWeXsDh_g,1722,2
7hNoiN8DItVTmiQbcOT9pQ,2682,3
-oQaIbLt2B0q0q5xeVh-0A,1950,21
RoxL9ZXAGXywUV6wfDPuWQ,1530,2
p_KohjW72t1YNyLEnOUDkg,1330,1
OVQxMKJCfI9wOlkkS03gOw,645,4
ThWOxYeUuKMo-IpebofEyw,2470,9
8cWzOQB5qBazNbAG04oPrA,1116,7
QHZMDYZ8Ea-9OFhif72BRA,1349,8
SNQ9zV4Xjgq7VDP69-1v4g,976,13
MavK0zlHHsj4c6opT3lVTg,1859,1
aLVlCMpwDQnxOLHMkmAKQQ,1023,3
43MWw1zLKIDMXedZH0qvyw,3460,3
PyYLPl3AXqNQQDIXteFBfw,2071,2
0Q-WTJyH0H5Y4469YEp6hw,836,2
yrqr9n-BYQdHgzEMlKjfiw,3007,1
pF94Bl0x-lG3aFI6iue_iQ,2581,3
tljQdIXOu5f3JTxyASyakw,1918,7
s72bhtkNcT8TCZ4wKgTUhg,1626,2
-YNC5xJN1r8G2_D2RwebxA,3633,52
NCG__Pa9SLHih5y-fJRaaQ,2728,5
3_FoVYsskQnFtMy_2pn_Bg,1711,4
luPtifxcz-a4ysNFuvT1Dg,2495,3
LGkHW3X0PToy_Fepc2PBww,1051,1
VHQzeHQHXv9VKdPsFlDXNw,2931,4
2X8KzFg0O-ipkxzZjIky5A,2803,9
lJyEG529_6Z1ae4-h6gXdQ,3232,10
GFAjB5Xf3lRNk2pq97vp4g,2861,15
3wP3CXBh8152NsIVIfsLng,2284,5
7JVFSAKrwWEXkJOS3qHOIw,3612,94
VatcQtdb5tlz4D-N6y8e7A,1569,480
SrZueHJAEuDbYFBkYZu2Pg,4034,388
Gve6yDLWpQhr6no7XpHVmw,2479,1
xd9Nzpjz4eDS_yeGmkR_Qw,1411,5
50VvyBqZ_UMSxqcmBIkzXg,3886,32
ZFXXh8r9AOv9V0FMpmQvoQ,2697,8
7UgILeZmEjjqDeCI6utlng,1055,11
eYIFH11iQJeUSHlEnUnbhg,1847,5
JuylMuIoDWILy4M54XAqow,1465,8
dieOpsh-U5epruvmkg-byA,2501,1
eehgrcIdLNb223GgvoCMyw,745,4
0SX2ol4CxDhlp8wUZYla-A,1201,1
JQJw63IPyYmPVw_RgAvW9Q,3006,15
30hL7IsgZmi1-O4l0IZF8A,2725,1
obkDkH4NTKdVQdbAt02z7w,2050,4
oeslMSgoGpzi6-4KaafFIA,2509,1
X9r0WCLbCNWsXo2Fc0jvJg,3031,7
4kKk-qFFxfuzSo8JlH_Y7g,3940,21
pYWBgION_Sr5GyavAEhfug,2923,15
y141SNbpKsqISSHC4Wg7Rw,726,2
ehxVu-ABU3X1mtmUbvfGhw,1423,2
q__VtWcp5hleomoOlvDUVA,1378,8
5xVvr6yrSLh_8B8qij5rtw,2208,4
PeXS_7MiMBPREyohymngYQ,973,3
TzTndC1qyi2v9xsRqVw75Q,1135,1
MM-EekCVkZCy1dNyo6j8Jg,1208,1
_pBLmn7AWIrmYQ4_C13EGg,3518,69
XH3PK1SMYJspTO1_nTPZIw,2857,5
GOVeZIZ5SPNaesHTr4teww,2384,9
TVGwq3SVB3nPnDHlVu86lQ,2918,9
fUgKk8T_4S8sYN8ujzRtfw,1185,1
zxza5QdpzC7nv9gSWhJBxQ,1056,2
9cuA-uNgNM0XJkKdcFpzGw,1912,1
YEE29mdC-z7YrH-Vto1WRg,3329,8
j5gZK1NZQS3coEl504hFXw,1488,1
WGhOVAsMUOarO9LdmElcCQ,1788,9
YNp_a34K2G0PVwY4BBxk6Q,1458,3
-vF7Xv54GPUnPTioM-t44A,2235,5
S74kJ9-dauePFFfZYAL7DQ,2333,4
6ybFZs4JBqNS2yPx0tQK8g,2864,8
M29tSLc98eSgjz7H2uQYww,2796,15
v88zTntniyqIqFY-hxX4gw,3184,4
0UWWggx2EYuQQqHDp2DWpw,2217,25
WYjet4cT9yt3CbRG2KN-gg,1449,15
IOahsWVZ7Snog9Isn3iM9Q,2465,15
5Y3wOz5FYf94ozjP9fGRJw,4267,1
2JA6WiYMgTchXayDe33DlQ,1962,3
HAksBHBuIzuAyJFtay81Ag,1500,15
gA0IGQSl-N1ZzgVhcr0v3g,1996,7
OUwHP6KGhryVYqbmu4dyaw,2019,4
6HKhBF_aPPfAZwvpmqiz3Q,3836,22
EhPJ9W2j4dsKlX5nyEJBYw,2536,10
damDsQyWQXKVTHLU8IHoUg,2405,3
Y_a2Ww7Fl-q7fJ-4d61zYg,529,1
_zaLz_eRGrZpSKJrlIEf4Q,2032,1
BeEhbfcu53gJSbVFJL5yKQ,2452,15
I_Sxmx6puRYyLS51RtLqtQ,1373,9
_E31hw6x0FzoSB9Ee6LWQA,1724,2
gay-1LOKHNvZzhzTVyfHgA,1659,4
0kUDE9W2RzxbHqVCR_Z4UQ,1618,2
oYzHJc4mRz3vzBeVVWA5Zw,2064,16
Wl2tiYKR-PwNJIZkwUYzaw,3327,9
i5zzv7_vjBET-luroWVd0w,2495,3
brpmUFg3quw4BcFHZ_Z8gQ,1879,55
CZgIE6ZgoPwGFfuhiNbI_g,583,2
ZFzYjfDFsRkMvzYAjT8HZA,1268,4
K7rKYllTNVWZeuZVY4HZmw,2636,3
sYXKbJuhG4cUdMoWeLrKIw,906,2
g3WsLjM5RX109e2ONO244Q,1714,11
_hyX0LDBdf0d85cWUZz5Vw,2758,1
o1eyBxsY2nJ_Y4XMS5omow,1064,11
VyG5gqbkUcRXGgqepuO6TA,1481,1
7H6026JfTJRGZHhiciy5BQ,1651,1
JoVeD_cEtagUlzLwYK9IlA,1271,7
0NIX3XC25fxHNIUGyLFbww,2439,22
MuA-0NVIHWGRN1fCs_Huog,2769,6
q39XNLKeHx5MPPBqI4_RfQ,1303,18
OYc_m1p-TRtSlvm9FUiQVA,1504,4
UVRiNd2C3t-qey46czyFDA,2990,19
vYc0scaKw358_6k6Elc41Q,2164,22
h86xEuJbk-5PHOMZB7rpmg,1317,7
uJn-9IU5XVsv6GtoyM0TOQ,2211,51
Rp6XYo1SRs5L4LjdXeA90A,941,4
PB17JIkMi5y0wvE6noHIdQ,2413,2
EB71GkX8AgoWtnk9qKGYyA,1811,11
wGVTsCtqDPbBsjaZsPKSDQ,974,2
WNXw_2mXWUUQ8XY0HhhEyw,1738,3
HRQYr3BpB0V9fv7w9lhJEg,1979,16
pDxsF-4-ctg7d43MgbIaPw,1438,1
4Xm5KP0jqsaRAn98uUiUVg,1708,1
K0Q5jShE1igrJ6ppuW0yNw,1781,5
QiMr_wqQZ7zkQO1ekzapPw,3115,5
JHA3Ee0HLk7BkAg2UYuWLg,2655,1
gi3MF9Sd-q3l5GHQQ9Flvg,2737,7
JQSNz9vcdgLVTh-GPQwwzA,2530,33
twHsZiQJNV0T-nEikDgUng,2040,11
VAm9KvnHhYWrrV3Inx2Vow,938,3
lMFqobgctBHqL7l8l9xhyw,2655,49
vwk7VUswA1xJKqDDcdYdDA,2132,6
mMDBhxfgrp17SNfBhd9j8w,1698,4
ZmffgiHLYm3XMB6igAtn1A,2023,12
5VaACAAaUVQugF0JdTAv5Q,2043,3
4POXV5FJZz9nTdJT5uHitg,3547,3
6KPa8xQqrFMDsQJ3W6dzmw,2650,11
VqPWYkrmWpwxZrMuHNV-fw,980,10
AEXrgrhBhIxNYN5HuIcmoQ,2888,2
FOcvvCRWgBqZwkxijkYEZQ,2642,33
pVQv2VtiBjxC12znvuB8dQ,3152,1
wluZzZG34rV0P1Rj5xy5ig,947,1
r1XJp5Ry4-Zh8uUEJ7cCSw,1853,3
5EqSrvt6maQfyhSwG0aVmQ,1971,100
NvFWC9wcdxPZpnXqCf7wSw,809,11
MqS-XVkdawlVHwptPSmZ5Q,2208,7
HymE_fFyzR54pJzeXaecQA,843,2
2iultcMA_73Nt7FrlMiNzQ,2552,1
wQzufcC2rnNY4WsEEbiaXw,3546,16
2-CnGnCwlA8Z200tXGw_IA,2069,6
399z2zRjIYDmSJXG3sC1gQ,1516,10
zLZC5Ff6h-_vNZCHP3qgrQ,2537,5
wEGrNuPE-ASp9gCXNv3TlA,2486,3
4t4zuZrDQXR0zFvaY7kMgw,3132,7
AqQaMNuEiwcKW4n5C1Ybiw,1605,2
Zg2bCPx6DuIJriwP7UGwtQ,3647,10
43OFB3Ou-vY7gFe2l6SkOQ,2421,1
AqL8m4cxugFiZo-NJHQ81w,3022,7
H0oRhZTbRQgUQ_56rMo12g,1877,1
WUCZuCTjGMsAXG3SjeHuJg,1667,2
oTvEJfnk-XImFr8e0HeDzA,1416,3
BsLMFKQ3YoKNAifp4gthgg,2768,4
R68QdueKT8kTb-yQKfKSXg,3922,3
lkwolVEziIs6Lix1J0ZfNg,2380,7
SbZZYq7Fssj8-R24FXxmRw,3055,4
V-90AVoSEhu3Tw1M52QYlA,1774,2
74vnMYHDNufUUiXDIBQ0mA,2226,11
hGYQZ2lkGXFgIVuy1bcSFA,2931,26
kjrBStUlDnG3w2g8cVPU6Q,1979,7
MVwvI9me0GQ31FkjIwDx6g,1503,11
4Hv4N3-CjxiQxvrIa1f68w,3100,7
QKEeY--UP2gwKNNHXSSchQ,1275,6
F4XS4ULQn1ujBnqq9eYm0Q,1312,2
qojGASJo4oM6bPL2KCKhyg,940,15
OdHtzFlTiqk7UIf9HitgdA,2055,1
9g6NnqFVSixeFPAYfi5YlA,951,10
TVb54kRoEsC4Ni0EDcingw,2027,1
TlcuT7XlrHDysa-VAYp_oA,2629,1
vhXgoVO2S63r5fVVklQ6iw,1264,1
SSKdwvUY02xz884o8n_rdA,2748,2
eGqOdhaalLLRGqKnxH9Jpw,1118,1
_v6sX3_i-KHvuGWjXgvlqg,1958,3
7CwUUy_CmbsMUShu_c9jaA,1549,1
dB97iIvbH6pa-vpthHMgkQ,3244,2
iBCK8b-_dtI-dOmRfznDAw,1535,6
sScdBOvQSpYuXgfW6I--jA,1612,1
ETu2JELvdHl6hioF9Zfxxw,1527,1
SZygEWL57cfEC7mLrAejTQ,1819,23
eVEpih7pVrJDvRLaHt5mAw,854,39
rK9bFHH63ULOmRoBwW7emA,932,74
pN6k3Qztx1hGFXIafj1FGg,1088,2
yGt71DBnacnFrG6TU7qsmg,2129,31
_iAOm7ff9EiTC-MG3ij_TA,1402,2
As3sJ9J2m-Iq0qEQneuOpA,663,3
YRwPWIc4JQOJ0yX81LBEPA,3269,12
D-3x6EDT8q_OXUVzOgoxlw,1983,2
mYj0leP_MBEg1_R28szMvw,1286,3
jjlKoAN_ylPLhvT9NnbkdA,2873,13
i1h9gTLKvdBUUSZniFu1KQ,3821,3
5zQDlK83u7T79q0AF_eaPA,2717,3
EKHoTuaaqnqBzO1BOu4k1w,1268,1
jSJsLHhP3ecAwST5YTgetQ,1482,3
D9OkzVeSpqwI1VUBRLbyWg,1237,3
i6eMtt5pFBeIKRKD6Pk_fg,2320,8
p6R3gP4JBil8ZaQ59okB1g,3116,1
0FyDjDJqxabRRzXyoHCmqA,2228,2
NZy9dKO44ix71pgWmXNtoQ,1824,3
u5dxpXJcBR8kaBil9e4wkg,1398,1
lNEiD2O-0K0DzlowIpAKIA,2536,1
SEg9RBNlfHm_5YF111O4-A,1289,2
p-92VXTZbw_95ZdxhXJpSg,1901,15
c-VImKa3yo8EjPnSERCKNg,1539,2
mdMhhDD05ZckmmFr2uZpYA,1330,1
yfKcvoRIpaRqszZDvE_mZw,1856,1
uJk5ZN47Og8AeDU7oorvpw,822,22
_A0337zGQdFNn3nZNdJ8Og,2088,7
VJlPnFWLe4uhJlFw0CtRyg,1714,6
Q2ilJnWnhEJRl1Hzyw_Dyw,2675,3
ehAwmPdQxFyUypSbVEv7TQ,1749,10
qhAoLx-dawI6I39TadWDKA,2300,2
g8Z3FwNueTl2LuilegSmyA,2002,2
46iNV-AYnQWcUDDf56dFDQ,1458,3
64u_HVET4B9nDq7uxc5Adg,2608,2
chthD7YIDkYSQDaTYnLObA,2927,105
U065oYcsoIRjzeBeHkugZg,3032,27
VDAIFokuAvICLnI_UeOOwA,1250,1
P5blFr3MsbciRtREEWpJWQ,1045,1
zZTi_c0cN1Y9ul2_FM-Ttw,1349,1
KNRhr0pB0Q9c5ifo-aESiA,1613,4
neihOwscUX_TtCfHPwZUcQ,2336,2
t_yj5vNhi71z9Xs4vr8gDg,2692,54
ARNbbbwWaz942rma18c50g,3784,52
t8dejSOiqcD6mfdgx3vuhg,2209,37
UnCrkKiVY6LvtUYn9eNTpw,1721,18
ADT59jSvpWIYgNyIylW1fw,3741,68
HHC4FSggMmY9awsd1Jv3AQ,3043,68
1kK8gwF9Hf-EA9pRt0HmtA,995,6
_WrLDYbCiwNTY4nzDIJPsg,1643,60
mQ0a20CT_l2WuaEHbF1b4Q,1378,44
p7RjcsxdR0GVYHb6u2dI8w,2726,1
KzXGNWDAtP6W4f8Ezty3Fg,2905,1
JVqApkKT-isIC0-zX1hjYw,2559,10
8TONMs1g7tQ6HuNern5aMA,2706,1
GqToH05_tVLNBakwJ06SGw,1906,17
_6FA_MSvPz9RKrn4rPwnKw,2457,76
K_xo60I5ndmOgMcTw_Ym9Q,3061,6
u2JIxPcFv0eW_n0NuF4cng,1439,6
HUonmnNwYbZseNp9jwiAng,2238,5
ORl3wme-CcJlsjI9WIU5AA,3435,10
RQMV-iYNJGH2G1GhAtwqRw,1875,67
wti8zEmBSqjFkl2AJKdivw,1976,1
CagYV8CMsF7fMdYmGtfcRQ,2397,14
Wt43yjLptflbENEn_fUwFw,2285,26
WMuJScN9R3izDgCeUUQPlg,1057,1
oyKP9KYYhMAj1DBMCzrP2w,4525,181
fE2jRynJhsIJ7SGqLRzn2g,1559,15
hVpfn8TpiV6aGh1qSxPzkg,722,3
jGiGKJvLzjjvey-dMw0xiQ,2544,107
tb0POB_n3M9gK5sH3xpvog,1174,23
ZHEpa-EKPreq3-Z2ebB8gA,2331,1
K1n9EJtw5s8Hdi5uKOzMtw,557,1
PEv6OK0DRWZoKnCtatF8iQ,843,1
xAGesNjhcMmmm2aezlgOQQ,1495,1
QTvk-Ne02gqvZkszEI4rtQ,3642,45
ViLNgww8jaSTqYu3Be_PgQ,1067,16
N5o-O2U4ZMX_u_3AvYXhyg,931,3
1LKjADWbkECfxSBhbg0koQ,3915,45
qGXdabXSCukne4j5ot2KQw,1219,1
qaEVoB75MkVr-Uf7F7Zyyw,2860,9
s5h777MEVhQeaMxN_U2lww,982,1
PPPDzM25qo_Um-fTGRgi7A,1894,4
zScUJ2IWUnnXGDr2ZDNG_A,1108,1
rgpm0IrvtokpEzt1WKV6hQ,1588,8
2FThL9VtdO9lsaThpzi4wQ,2932,45
1_lnG5NReOPosZKV4wJ41g,2385,6
2D2BIl-rDq9Nl9CwV7UpWw,2494,7
6h4nSz8kF9DRhJQJErzo0A,2502,75
XqItlNQGbJKWyl5OfJBeQg,3086,18
gZA6iPtCP0iVQVScSYL1aA,2386,15
dDO3CBs2OKN6ezIFSVm86w,2790,14
aOGoQz9IX24Jye7u8jvFPA,1431,5
UNkx8nDSERdMeQxaTjVWKw,2262,20
3G3QECF9wgZM8TYwntPYtA,1636,2
HWbZLtdp5YkIwAj3GjoEEw,1233,2
AzwKtD9wvX1BaRMhudXXnA,2042,3
YNcLw2tSHvKvx6iJqU2WZg,2109,3
5VNLIBdp5itREaZjbB-V0g,1635,38
HF-5w03xin2NlJPrDjlZRg,2268,3
-Bi3f-C9kGHpNhPWtz_eTg,1050,1
m0EubHqIPUPZ9pj-H5AwVA,778,2
WrsNZOMssxVjOfLaVnZrDQ,2180,56
WjkdrOr0jhSLTwUIe8rtJw,3067,5
uvdNZrWNLmw32PzU0V5uLg,2688,3
_1aWxw0lvRXW6ZUcN2oGCQ,2473,2
xuU11fzeiUJQO1g2OrU6vA,2578,3
k2F5ESZ8Gq0Zq4oObmR_VA,889,1
DmZ7PcU6DFn-nQWz1XoNLw,3848,40
d3qEDhBCIDtJq-qYtITBKQ,572,1
hQD9l0tw2JhYK0sVRpV9dQ,3813,58
2J8rShcUxprCQV6c1IY33Q,976,21
aaDgB4qRTufZCYK2Lfmygw,2999,106
tlzByyZf4y03BmjQbGxHmA,1673,5
uXznbrfW2o2WumkfHkuCkg,1533,38
40QcA6QWEvZiSr_15n1big,1747,2
aiSLx_2fS0y_a4EOKKrBZA,527,2
VgeETly9mrKHacpaekJqzA,2517,3
eUoqqXMDwYh5qwLSBwl-tA,3556,16
ZtMvrkbei8ext_deUZDBGA,1964,2
kvw9Zj6IAYzOvSTq_nKadw,1973,1
7PGhOpBH-2_8I0ufIIQJGA,2622,8
cys7bP-Uvtjmp5xytsiDRA,2265,48
0oFmq9T3TXuDXlgmeed2DQ,1123,3
y2Y-iGnRMk7zqJidVnC_Lw,3541,72
Qid08olp-W7Lsmf7yKIc3A,535,1
nqCHjM54Fp9qJQiHIWL5Aw,1662,13
QZr4CUpH388tzO6Gq8pw0Q,1390,3
Thavh5iKWC0KYhYp5dEWeQ,2348,11
YQSdMsyHC75SRJeYdFIBpQ,1812,3
JmDoMkaAZjSlDgmVwLyFeQ,888,11
hckmMoKBcVXeXFTwdf05dw,1730,4
EQ7lUAirI8bskzkViOf4FQ,3489,9
hzHks2eLQFYHaMwQFuYkfw,2602,83
ZaUGoykVzWuMix8iwu4ntw,1219,1
QfHaARr7AiAmmOR8axB45w,2135,114
oxfKAnX6qEoNjkS6fNsE0A,2157,6
fW-Clrw41lNG0OO51G_RvA,4091,50
aM9PVBLh-x-FaxY684Zhww,2127,3
i-73qCaQLt5TzV09unTAqw,2530,48
PXZJ0h7-U5So_xo_6yBx4A,3083,62
cBr3-XNYQcOmUFBvy8ogzQ,2338,1
Lq76MygdfXK4kGMlbfbCYA,1958,4
iveLewL3Eskf1kvcC8ki-Q,2305,2
cSeMfI18qAry8jWMnUhJKQ,1606,4
pypsCy1PpXVSGtDwQ9n1Zg,1961,7
WWu1MkGKzbJIrYIiaRRmuA,2386,37
D6w6Q9-3Yl635VS_w5hM8A,1016,1
8XS7N4kq4vbnpt1Ab3TAsg,1452,144
2luRdTU9gVQ7bg2-zFuGfQ,2900,1
SYmxPfbu8xLHYS6KIgs3XQ,3545,37
RwP2S3pjBYkxNRHEqHt8lw,1904,62
OUsqZGFqM_hd-ZA6W4T20w,2011,62
UuS10NUCsS0DOG2Tgw6dZg,672,3
juyYVB0mtzWMDYBXZjHeMw,1856,5
eG5QBEFAeD-Sq_1jYlgtHA,4500,27
0IQfNYkA-g3CwoN27uYPdg,3689,28
zt1JmeElBPFax0BAB3qyxA,2013,7
Ocinl-nrDKe7WrXT6lY4Aw,3022,5
Qd4PwKnHovCsHXfNZUwdGw,2957,16
dsFdp6vtQvCh_TFf0jyJ8g,686,2
F-bD8HEf7rqXjqg4KWWEnA,2403,23
4l5VjUqreWkIFerDVxZdBA,3947,26
ATkP_Ipkjnr46y96IOuwMA,3059,4
g7-RxQUNUQcvDdhZpALUCw,1654,68
QpYlx4G5bx9bJx_PM25Miw,3375,57
BEycbj8FBDxthp4PvjS25w,1755,37
V5ogjthlL5eSVfhjEKLivg,2715,14
yoMxgKmwt-eHAIGce8BAbw,3585,84
hBAeub-sWHQ2y6OdgPLyoQ,1745,10
5TEbI66Unc3UZNki34_60w,1953,29
QRc8lMI3iMox1o84IKBn6g,4072,27
YadSHII9v5-3H03EyEkMtA,1242,2
SIlG_OUlpjDsNMS-ytmoTA,3248,237
T0fgi_QupFXVH70ABIr3Zg,2589,1
XO_d_cRH61VAO2Na_lSZAQ,1708,14
nxEdbWv50E07Iy5h0usC0Q,2390,7
vp2crFcJ4u4gXx5qpM3FoA,1169,1
LZe5JaiZcaIenBUR8c8UJw,1003,2
Yquq3mEPPqaDE7i-mjEvLg,1337,3
_CklBUOArIwO5p0Ys4DtyQ,2598,22
NBSNFeLFCv5jz5x47LyNYQ,3971,29
v0rbUqEa1v0UKVfHzmuXGQ,2854,5
BYeX99ezMCibKpPXg_Hr_g,3958,149
XYw6gCZJfOh_shnh7PystQ,2778,3
lYpxLkR4rSKzmBYEtYxavg,2645,194
FCPVw3JwGq8WU42lVdwsCg,1789,17
jnoMM0VjBVoOUHET5em1hA,3100,3
00gwYJYXsnQ-Pp3JSJnd4Q,3198,40
09Py_d4SEEsHEq-mmqtHDw,2740,4
Zp23Mrgra2yriHnRUUugKw,2153,3
w0qadf96N0xnh_NK6oLfug,1689,21
dsAfNY3-s_l0jjUv6-JSBQ,679,2
nGNv_ZGNlh0dHY5h06vm4Q,3034,22
h3UbZDhqJvKTLqTiKvzjAA,2274,9
1mc7n6kHHp0Szp-jHdpSCA,1223,4
