restaurant_id,restaurant_name,city,cuisine,total_reviews,new_acct_component,spike_component,velocity_component,diversity_component,fraud_risk_score
rQ9qBma0ol5N5O_sOZ-l8w,Goodman's Sandwich Inn,Cleveland,Delis,11,0.0,84.0,0.6,0.0,25.3
RRfMUUgddw6uzXvqO1cPXg,Tommy's Family Restaurant,Cleveland,Other,7,0.0,84.0,0.4,0.0,25.3
rwKSKNRKXVERaltnjVltEA,Arcade Pizza,Cleveland,Fast Food,17,0.0,84.0,0.3,0.0,25.3
RWRFp_gkDIBjYfJ3K_HiAw,5th Street Arcades,Cleveland,Other,10,0.0,84.0,0.5,0.0,25.3
ryG0kC_7fmBMrl-g2NFa2A,Annie & Earl's,Cleveland,Other,15,0.0,84.0,0.5,0.0,25.3
S_02VqM-sXAY9kDhvGxXtw,Five Guys,Cleveland,Burgers,16,0.0,84.0,0.5,0.0,25.3
s7SaLKwhfRXZqYY6NClLew,Market at Flying Fig,Cleveland,Sandwiches,25,0.0,84.0,0.6,0.0,25.3
Sb2a5N9gSLICYkMVSjszsA,Wolfgang Puck Express,Cleveland,Pizza,22,0.0,84.0,0.6,0.0,25.3
Sou1ICmgZagITpCSZxMOHA,Marc's,Cleveland Heights,Other,18,0.0,84.0,0.4,0.0,25.3
sXY-t_J7fNteA9gWqWs9Qg,Jake's Lounge,Cleveland,Other,13,0.0,84.0,0.4,0.0,25.3
T-_xEyoDPAKV-I6iQlbKWA,McDonald's,Cleveland,Fast Food,18,0.0,84.0,0.4,0.0,25.3
tCVma1LcSnLWBRqJoTom5g,Napoleon's Pizza,Cleveland,Pizza,27,0.0,84.0,0.7,0.0,25.3
U-wZPV97TC3cAmIPyupwXA,Victoria's Deli & Restaurant,Cleveland,Delis,11,0.0,84.0,0.3,0.0,25.3
u2w7rfwl06rzHU7RcRkr9w,Antonio's Pizza,Cleveland,Italian,21,0.0,84.0,0.5,0.0,25.3
uCfs8ESP0lmtGIN7IX1fxg,A Phiner Bistro,Cleveland Heights,Other,5,0.0,84.0,0.7,0.0,25.3
V7CWokAzp4elzILyhyD2Lw,Giant Eagle,Cleveland,Other,7,0.0,84.0,0.2,0.0,25.3
Vc8sXKEdO9yVxbRlwBFHKQ,China Sea,Cleveland,Chinese,17,0.0,84.0,0.2,0.0,25.3
VHl_CX2rfWviSQdvrpmnyw,Tower Deli,Cleveland,Delis,5,0.0,84.0,0.3,0.0,25.3
vmOnhwEiqBOCaTegD_cUDg,The Garage Bar,Cleveland,Burgers,15,0.0,84.0,0.4,0.0,25.3
VV4NAmS0KJ8A8xOcQnKB6A,The Coffee House,Cleveland,Other,41,0.0,84.0,0.5,0.0,25.3
VXTReQT3Bqte_Liu58scdw,Canarys Family Restaurant,Cleveland,Diners,24,0.0,84.0,0.6,0.0,25.3
vybX7mQJLYm6HP1vRxZBDQ,Ugly Broad Tavern,Cleveland,Other,12,0.0,84.0,0.2,0.0,25.3
VyqC3N2iBtR6PczQGafe5w,Diner On 55th,Cleveland,Diners,18,0.0,84.0,0.3,0.0,25.3
W2JsaFFMClHsriR5gnmesA,The Orange Tr�k,Cleveland,Other,9,0.0,84.0,0.3,0.0,25.3
wAjTjCw2JsDbIn1HNgBQUA,Casa Dolce Bakery,Cleveland,Other,25,0.0,84.0,0.6,0.0,25.3
whh4FifOxjPmhiBi0tyErg,Luna's Deli Restaurant,Cleveland,Delis,19,0.0,84.0,0.5,0.0,25.3
XBsZoWiUJLi26FtAD6wWDw,Mama Joyce's,Cleveland,Other,34,0.0,84.0,0.7,0.0,25.3
XhMfL-6lt-prYyC9Lp02gg,Best Wok Chinese,Cleveland,Chinese,12,0.0,84.0,0.2,0.0,25.3
Xm0BdTIRqtTIgacx_JjICA,Hoopples,Cleveland,Other,41,0.0,84.0,0.5,0.0,25.3
xQo0O_EgcH2_yldW3lOt5Q,Market Creations Cafe,Cleveland,Other,9,0.0,84.0,0.4,0.0,25.3
XriJk1yVLlBd2rIhk0s_eA,Pacer's Bar & Grill,Cleveland,Barbeque,9,0.0,84.0,0.7,0.0,25.3
y_pR7Ak2VqRVNttn1b6jcQ,Starbucks,Cleveland,Other,20,0.0,84.0,0.3,0.0,25.3
YWN_rtn24yYRNlFB77AK2w,Constantino's Market,Cleveland,Other,21,0.0,84.0,0.6,0.0,25.3
z82CyKgRSX2KyUWgphygtg,Gabe's Family Restaurant,Cleveland,Other,23,0.0,84.0,0.4,0.0,25.3
zH3HFpkJZ9EmWMRhw1oypA,Superior Restaurant,Cleveland,Sandwiches,31,0.0,84.0,0.6,0.0,25.3
zwXi28HGMAI5MyCOBdYtcg,Boca Loca Burrito Factory,Cleveland,Other,13,0.0,84.0,0.6,0.0,25.3
zZa54XuYySbT1DI2WG4i3A,Otto Moser Restaurant,Cleveland,Other,38,0.0,84.0,0.6,0.0,25.3
-DU8jf5nA1_yaOqsKsLqmw,Tiffany's Pizza,Cleveland,Pizza,9,0.0,84.0,0.2,0.0,25.2
06DxO1hUPQJmtUzIbVNKwQ,Popeyes Louisiana Kitchen,Cleveland,Fast Food,10,0.0,84.0,0.2,0.0,25.2
0Bg55OM_rzC_jdvIZRw_7A,Pincus Bakery,Cleveland,Other,6,0.0,84.0,0.1,0.0,25.2
0jHZk9RrKh0uRhTRW1XIqQ,MoMo's Kebab,Cleveland Heights,Middle Eastern,82,0.0,80.1,5.7,0.0,25.2
1FguXgDNcb__8ct23Ngp9g,Brick House,Cleveland,Other,5,0.0,84.0,0.2,0.0,25.2
29TiCPFXWtmg4kjZSZIvFg,Kristy's,Cleveland,Other,9,0.0,84.0,0.2,0.0,25.2
6oOIpBNo0h3hrtx8aFCv6g,Rally's Hamburgers,Cleveland,Burgers,10,0.0,84.0,0.1,0.0,25.2
6XkWMEJc3ecJH6HKKjfclA,Jimmy John's,Cleveland,Delis,12,0.0,84.0,0.1,0.0,25.2
9WZqZaFM5EkhitW3aON0Zw,Dave's Supermarket,Cleveland,Other,9,0.0,84.0,0.1,0.0,25.2
akjewrvAc_LwLqbZ-kqQ5Q,Cafe 1845,Cleveland,Other,7,0.0,84.0,0.1,0.0,25.2
COszO5BlwqjRbZ_IUqExZg,Little Caesars,Cleveland,Pizza,5,0.0,84.0,0.1,0.0,25.2
CzcfYhCbzPoVEgVZfOgw8A,The Boiler 65,Cleveland,Seafood,17,0.0,59.0,37.5,0.0,25.2
DhOvRBU3IXi_vClfRWz4KA,Diana Baker's Diner,Cleveland,Pizza,6,0.0,84.0,0.1,0.0,25.2
f_vZiW020vjgySYwUUjZ7A,Subway,Cleveland,Fast Food,5,0.0,84.0,0.1,0.0,25.2
fKJK8Wrfhq9n6qNqWZ6J0Q,Burger King,Cleveland,Burgers,8,0.0,84.0,0.2,0.0,25.2
gm7G69c-PU5dmMotqAjcsA,Breads & Beyond Bakery,Cleveland,Other,6,0.0,84.0,0.2,0.0,25.2
Hq-6gDr_sYL4_KlG5aGf6Q,Uptowne Grille,Cleveland,Other,6,0.0,84.0,0.1,0.0,25.2
IJPwpdT31IxaKSHEIIZJNQ,The Seafood Place Plus,Cleveland Heights,Seafood,6,0.0,84.0,0.2,0.0,25.2
OERShuAgSxyjmXJ8IwT2zA,Boston Market,Cleveland,Other,7,0.0,84.0,0.1,0.0,25.2
t181Pejkkaos8n7HW8YYCg,Bella Pizza,Cleveland,Pizza,6,0.0,84.0,0.1,0.0,25.2
tnvy8Xt_pRGIpWzcOJf9-g,Omar's Seafood & Grill,Cleveland,Seafood,11,0.0,84.0,0.2,0.0,25.2
UbYl76BraRy2HObPNLs4Aw,McDonald's,Cleveland,Burgers,5,0.0,84.0,0.1,0.0,25.2
UEpKf4g8oaAIr0ZIM0TXgw,Starbucks,Cleveland,Other,11,0.0,84.0,0.1,0.0,25.2
UO39lBhCFsVRLRPY4Yq9mQ,Bruegger's Bagels,Cleveland,Sandwiches,10,0.0,84.0,0.1,0.0,25.2
VDHN8ahFFBX8cC7wSZoUIQ,Pierogi Palace,Cleveland,Other,8,0.0,84.0,0.1,0.0,25.2
VSo34eZH-0u-CMyLpXD1qQ,Amy Joy Donuts,Cleveland,Other,12,0.0,84.0,0.2,0.0,25.2
vuC03KldDXReH8VTqRK03g,LaRich's Pizza,Cleveland,Pizza,6,0.0,84.0,0.1,0.0,25.2
wlUiXdH1Cfj4do5kNxrOtw,Hunan of Lyndhurst,Cleveland,Chinese,11,0.0,84.0,0.1,0.0,25.2
WmuIohX-7n6Ep9mnB83nCg,Happy's Pizza,Cleveland,Pizza,6,0.0,84.0,0.1,0.0,25.2
xiUVYCnW8pNL2uiMjETtQA,Johnny Hot Dog,Cleveland,Fast Food,8,0.0,84.0,0.1,0.0,25.2
xjQigsaN4wLSaZhqHsMiQA,West 6th Grill,Cleveland,Middle Eastern,5,0.0,84.0,0.0,0.0,25.2
Z2CpAUYX5rsJW4LlYsOAdA,Mitchell's Fine Chocolates,Cleveland,Other,6,0.0,84.0,0.1,0.0,25.2
Zv2ZxnAZLswC3IXyiHhYeA,Lovellee's Pizzeria,Cleveland,Pizza,8,0.0,84.0,0.1,0.0,25.2
fja2EnaSxKu1D7uctMhw-w,Red The Steakhouse,Cleveland,Steakhouses,155,0.0,78.7,7.4,0.0,25.1
uSRgegdEFHHasT5BbRkcFA,A Bar and Kitchen,Cleveland,Other,123,0.0,76.1,11.5,0.0,25.1
liPSeXaAfv8jxRGJ717VmQ,Nano Brew,Cleveland,Burgers,203,0.0,78.7,7.0,0.0,25.0
bupMXFUaZfranBLdaVcRww,Ginko,Cleveland,Japanese,214,0.0,78.7,6.2,0.0,24.9
ogmjK0R0K9vpPTfhNKrXzg,Rising Star Coffee Roasters,Cleveland,Other,189,0.0,78.7,6.3,0.0,24.9
orrrhqRRUORIzUSxWTveKg,Presti's Bakery,Cleveland,Delis,261,0.0,80.6,3.6,0.0,24.9
3trdX3B7ZwmO2SKpQ9UJrg,Flipside,Cleveland,Burgers,63,0.0,78.7,5.8,0.0,24.8
6MlO4sGzERjA8kq5rySspQ,Chicago's Home of Chicken & Waffles,Cleveland,Other,78,0.0,67.5,22.8,0.0,24.8
6TMNUvxPfU6HnNMVa_Fv4Q,Accent Restaurant,Cleveland,Japanese,22,0.0,80.1,4.0,0.0,24.8
SGZAsdQAp0SjtMDjXWBPYw,Banana Blossom Thai Cuisine,Cleveland,Thai,133,0.0,80.1,3.4,0.0,24.7
hmfAdo6LuVOvBLiu75C8ZA,Luca Italian Cuisine,Cleveland,Italian,115,0.0,78.7,4.8,0.0,24.6
k-XN0KuOWPU5xZlfXOVSlA,Ninja City Kitchen and Bar,Cleveland,Japanese,149,0.0,76.1,8.8,0.0,24.6
7xfeQhen2wLnvFuQNvmTAg,Tandul,Cleveland,Indian,114,0.0,73.4,12.3,0.0,24.5
cXmlv2WBzuB6JLMhaCvLuQ,Han Chinese Kabob & Grill,Cleveland,Chinese,69,0.0,78.7,3.7,0.0,24.4
gstmQyich5ToZPBNhSthmw,Zdara Grille + Lounge,Cleveland,Mediterranean,15,0.0,80.1,1.8,0.0,24.4
LNsZJP6jZ11e0tDljOLPiQ,Townhall,Cleveland,Sandwiches,677,0.0,62.8,27.6,0.0,24.4
MTsIckdo3_uKuqk3B4zuKA,Cleveland Pickle,Cleveland,Sandwiches,118,0.0,78.7,3.7,0.0,24.4
oxeW1tSB-e_oIzCQZtqyTw,Noodlecat,Cleveland,Japanese,459,0.0,72.7,12.9,0.0,24.4
-JgxoIIxZf0q-PGD7P96Fg,Viaduct Lounge,Cleveland,Other,14,0.0,78.7,3.2,0.0,24.3
8FBFFu--uMxj2pxMESeOeQ,Dynomite Burgers & Sushi,Cleveland,Burgers,79,0.0,76.1,7.3,0.0,24.3
ZxYPXtZQ-6DFyl4VQkTELQ,Washington Place Bistro,Cleveland,Other,140,0.0,78.7,3.5,0.0,24.3
gNER9lE1Ma9FLm9MBsvYgg,Market Garden Brewery,Cleveland,Other,452,0.0,72.1,12.5,0.0,24.1
B6nhGEqt6rzXw6TwltTspA,PIZZAFIRE,Cleveland,Pizza,67,0.0,76.1,6.0,0.0,24.0
h39PkiW3Zt0N_syoRsKbGQ,Las Dos Fronteras,Cleveland,Mexican,44,0.0,78.7,1.8,0.0,24.0
MX3TL4-ij22rLFBD1XjKGw,Fahrenheit,Cleveland,Seafood,214,0.0,77.7,3.6,0.0,24.0
97V91GSG-OQvrvOc9GXoGA,Phusion Cafe,Cleveland,Chinese,121,0.0,73.4,9.4,0.0,23.9
CJvN2k3gjR7JspTx21icTQ,Crust,Cleveland,Pizza,161,0.0,76.1,5.6,0.0,23.9
J4jxIxv_vgmWHCajos_B8w,Taza A Lebanese Grill,Cleveland,Middle Eastern,177,0.0,76.1,5.2,0.0,23.9
KsYAGLP4yC7FbfixaeCHsA,My Friends Deli & Restaurant,Cleveland,Diners,84,0.0,78.7,1.2,0.0,23.9
S57rr30za_KzIUGkFqg3mw,Hard Rock Cafe,Cleveland,Burgers,84,0.0,78.7,1.3,0.0,23.9
sYo2QHxXMnO1IfALy21tIg,Pure DeLite Strongsville,Cleveland,Other,16,0.0,78.7,1.5,0.0,23.9
UDiMCb4LKowlozI5mhtO_A,Rivals Sports Grille,Cleveland,Other,64,0.0,78.7,1.6,0.0,23.9
d_tubLVx2pnTZXvXFfcOeQ,Ariyoshi Japanese Restaurant,Cleveland Heights,Japanese,19,0.0,78.7,0.9,0.0,23.8
OA5Li3ySzhrbG_WvD_QGYA,Barrio,Cleveland,Mexican,463,0.0,69.2,15.1,0.0,23.8
6ExIH5FoPyMRhtz4p-2K1g,Sushi Rock,Cleveland,Japanese,105,0.0,77.2,2.9,0.0,23.7
nsqvwfobNuSALEE5p-4qPA,City Fresh,Cleveland,Other,6,0.0,78.7,0.2,0.0,23.7
VGRn5KgYKMkqdIKtBUzQQA,Wahlburgers,Cleveland,Burgers,66,0.0,35.1,65.9,0.0,23.7
WAzIjBcsRIY7HKhTMxVeow,Black Dog Kitchen & Bar,Cleveland,Other,32,0.0,76.1,4.2,0.0,23.7
zKaeae3yRGgb21Os-v6eOA,The Hub Bar & Grill,Cleveland,Other,8,0.0,76.1,4.5,0.0,23.7
1gQrMs-I8oKg2p-iRxznzQ,Soho Chicken + Whiskey,Cleveland,Other,261,0.0,73.4,7.7,0.0,23.6
n0NH0FW8NU3zfeJY3QluMQ,Flannery's Pub,Cleveland,Other,217,0.0,76.1,3.9,0.0,23.6
TnO9SmZoRNfJlbNV1wBKYw,Red Lantern Kitchen & Bar,Cleveland,Other,76,0.0,76.1,3.8,0.0,23.6
EP1do6l8hLyIGEru0gN3EQ,Johnny Mango World Cafe & Bar,Cleveland,Vegetarian,226,0.0,76.1,3.3,0.0,23.5
IAbq5UuXX_hJbxTOB5suWQ,Vintage Tea & Coffee,Cleveland,Other,55,0.0,76.1,3.2,0.0,23.5
OKYp_AwhXfqL_0Pgw1WB9Q,Jack Flaps,Cleveland,Other,356,0.0,67.2,16.8,0.0,23.5
uZZnIe0KJEpFlJlYedrQsg,Inchin's Bamboo Garden,Cleveland,Chinese,36,0.0,76.1,3.2,0.0,23.5
DYhGhT9bvsija74RVt8tCQ,Alex Bistro & Bar CLOSED,Cleveland,Mediterranean,18,0.0,76.1,2.9,0.0,23.4
OkLqpxpbvU2N2-OGDn0yiA,Coquette Patisserie,Cleveland,Other,119,0.0,76.1,2.9,0.0,23.4
xBgQ4T6mhS5VsmK9u6mBcg,Fire,Cleveland,Other,205,0.0,76.1,2.9,0.0,23.4
9Ii0ZUKw0zAus-AnI00xLw,Pi�atas Mexican Restaurant and Cantina,Cleveland,Mexican,19,0.0,76.1,2.2,0.0,23.3
bMSiHjs2fbKbBNPyuTwhHA,Coastal Taco,Cleveland,Mexican,244,0.0,53.7,35.8,0.0,23.3
uBGPTzye3wrxZPf54AXuFg,Nuevo Modern Mexican & Tequila Bar,Cleveland,Other,136,0.0,62.3,23.3,0.0,23.3
3r_y_cjRlobJNApmXDJoRg,Phnom Penh,Cleveland,Thai,105,0.0,76.1,1.7,0.0,23.2
bLi48v8Div6Qm2Fyaw0C6Q,Hodge's,Cleveland,Burgers,311,0.0,70.8,9.8,0.0,23.2
MSc5pybthcvHa0g_lg5wuQ,Dewey's Pizza,Cleveland Heights,Pizza,121,0.0,76.1,2.1,0.0,23.2
Ye7m47NmlX-r6dyCU1ix0A,Pure & Supreme Cuisine,Cleveland,Vegan,46,0.0,76.1,2.1,0.0,23.2
Bl8_M_kDXZt_zsrLRgDulA,Al & B's Barbeque,Cleveland,Barbeque,38,0.0,76.1,1.4,0.0,23.1
Dm9p-2DX-3ID90_DsLHauQ,Fuel Coffee Bar,Cleveland,Other,24,0.0,76.1,1.6,0.0,23.1
KUAI4xdaC3BJmkpT22KIVQ,ENCORE Rock Bar & Grill,Cleveland,Burgers,13,0.0,76.1,1.4,0.0,23.1
AsVR-X40wAzI7z7oRpsbTA,Cuisine Du Cambodge,Cleveland,Thai,166,0.0,73.4,5.1,0.0,23.0
G-u14MaU6ymd0gZoNX3mAQ,Coda,Cleveland,Pizza,9,0.0,76.1,1.0,0.0,23.0
g0MQNtwxfUBisDA7hMuLEA,806 Martini and Wine Bar,Cleveland,Other,31,0.0,76.1,0.8,0.0,23.0
km0bFbcjmggC-TfALhc75Q,Taste of Jamaica,Cleveland,Other,29,0.0,76.1,0.9,0.0,23.0
L-Yo6f0evdy6v3a9-biwkw,The Cadillac Ranch,Cleveland,Other,20,0.0,76.1,1.0,0.0,23.0
MzEzQLdcHcASsYVZ57UY8A,Waterstreet Grill,Cleveland,Other,17,0.0,76.1,0.6,0.0,23.0
o_une30mUUXlFdcud-cqWw,Seoul Hot Pot,Cleveland,Korean,45,0.0,76.1,0.7,0.0,23.0
PMbOqZqr17lbwMD7kZYJnQ,Gordon Biersch,Cleveland,Other,27,0.0,76.1,0.8,0.0,23.0
q_lznPwJiprULcyYudWq1g,Brennan's Colony,Cleveland Heights,Other,56,0.0,76.1,1.0,0.0,23.0
uqKwC97wBEcNdzYw_SBjlw,Obrycki's,Cleveland,Seafood,20,0.0,76.1,1.0,0.0,23.0
_g0dF6TAj7-RlSUfsGwl7w,Teahouse Noodles,Cleveland,Other,11,0.0,76.1,0.6,0.0,22.9
3_STYcEwVsieJPo0GWjxLw,King Fong,Cleveland,Chinese,13,0.0,76.1,0.3,0.0,22.9
bbl8fr69OHrzbOFLeJ3kSw,Kabab-G,Cleveland,Middle Eastern,8,0.0,76.1,0.3,0.0,22.9
ByTe_MSUlqd8yGvFPKerNA,Dave's Supermarket,Cleveland,Other,22,0.0,76.1,0.5,0.0,22.9
CxIIq9axHO89F3Y8l3WwHg,Yeleseyevsky Deli,Cleveland,Delis,7,0.0,76.1,0.2,0.0,22.9
GIfZNMP0oIJCje_Xp0Bgrw,The Greenhouse Tavern,Cleveland,Other,896,0.0,63.8,18.5,0.0,22.9
J_RNo9FQJt9mWN3rNofBUA,Jimmy O'Neill's Tavern,Cleveland Heights,Other,10,0.0,76.1,0.3,0.0,22.9
J1RDyyPxhioqm8c_fi4P4Q,Lola,Cleveland,Other,853,0.0,68.1,12.5,0.0,22.9
Lox6-6gfbRXgc4VMMwPb7g,Thirsty Parrot,Cleveland,Other,38,0.0,76.1,0.5,0.0,22.9
nDKX55KbERSd_KzYHPgEdw,Gepetto's And Johnny Malloy's,Cleveland,Pizza,12,0.0,76.1,0.4,0.0,22.9
tYNK4--H4WDaUBZ13salzA,Jimmy John's,Cleveland,Delis,10,0.0,76.1,0.3,0.0,22.9
V2sxcWosKBDwxZQ3J7unOQ,Porcelli's Italian Bistro,Cleveland,Italian,29,0.0,76.1,0.6,0.0,22.9
wftmt-n8OUA4Ng3bWWH5dw,Wonton Gourmet & BBQ,Cleveland,Chinese,205,0.0,73.4,3.9,0.0,22.8
wGKM32sRVy60i0LHVnHPDw,Wendy's,Cleveland,Fast Food,8,0.0,76.1,0.1,0.0,22.8
9SrZRDl7-ZfuENCo0DjfsQ,Punch Bowl Social Cleveland,Cleveland,Other,203,0.0,63.1,18.6,0.0,22.6
EtMPZAC63gcPSVj8N-dicg,Passenger's Cafe,Cleveland,Other,19,0.0,73.4,3.0,0.0,22.6
F2pfjAZ_3dMTGCKv6c5wOw,Momocho,Cleveland,Mexican,613,0.0,68.1,10.2,0.0,22.5
-Eu04UHRqmGGyvYRDY8-tg,West Side Market,Cleveland,Other,723,0.0,68.1,10.0,0.0,22.4
4V2KN03EJMzaoOmLOy5UhQ,Barley House,Cleveland,Other,104,0.0,73.4,2.1,0.0,22.4
HIvLwkEYuGRtI17H2x7RuQ,Bold Food & Drink,Cleveland,Other,98,0.0,68.1,9.7,0.0,22.4
eoJfl5vG7X87QhcKb0nt5Q,Hofbrauhaus Cleveland,Cleveland,Other,253,0.0,64.1,15.3,0.0,22.3
kXIJwryYY2xDHNnI7jz-WQ,Pho Thang Cafe,Cleveland,Vietnamese,173,0.0,68.1,9.5,0.0,22.3
XS1Zx6GzjtKPKmhDuVw5Jg,Collision Bend Brewing Company,Cleveland,Other,81,0.0,39.5,51.7,0.0,22.2
ZL-4ejIO3DCgSsdRWwsX-A,Vincenza's Pizza & Pasta,Cleveland,Italian,73,0.0,73.4,1.0,0.0,22.2
AbPQf-X7awuPFDULiJ43bg,Superior Pho,Cleveland,Vietnamese,514,0.0,68.1,8.5,0.0,22.1
QQLVFIx7vevEe0luzqPZQg,Damons Grill,Cleveland,Barbeque,34,0.0,73.4,0.6,0.0,22.1
aV-f_elvNoDG-yC6XJ5NKg,Gypsy Beans and Baking Company,Cleveland,Sandwiches,114,0.0,72.1,1.9,0.0,22.0
e1RcTvtihmYdf8At7hLgRw,JACK Cleveland Casino,Cleveland,Other,236,0.0,68.1,7.8,0.0,22.0
FeigEbRVs3d_WoMVUhIT7g,Crop Sticks,Cleveland,Chinese,41,0.0,68.1,7.9,0.0,22.0
hSU3MbB9Yu8MlybxfmABeg,Maxi's,Cleveland,Italian,122,0.0,72.1,1.7,0.0,22.0
nJrFxROYx9sis3acKkhzgA,Lolita,Cleveland,Other,376,0.0,68.1,7.6,0.0,22.0
t2O4Qx74U_IfBzDHJzvUCA,Urban Farmer,Cleveland,Steakhouses,326,0.0,61.7,17.2,0.0,22.0
2nn6Sx5EFpzFbsy5cJYHUg,Merwin's Wharf,Cleveland,Other,125,0.0,68.1,7.0,0.0,21.8
CbsS6VvPsIvpytUbLAu71Q,Oriental Palace Buffet,Cleveland,Chinese,38,0.0,72.1,0.9,0.0,21.8
MKCbZC6KR4oxA4LOQAVdhw,Greedy Girl,Cleveland Heights,Mediterranean,35,0.0,68.1,6.9,0.0,21.8
nWW6fBfBljiRFa4sG7TyxA,The Black Pig,Cleveland,French,107,0.0,68.1,7.0,0.0,21.8
OD2dbQTKN7FS01fHzZqqzA,The Bourbon Street Barrel Room,Cleveland,Seafood,262,0.0,61.9,16.2,0.0,21.8
RiGtSzVzc42CKjyZkDxZRA,Crop Bistro,Cleveland,Other,373,0.0,68.1,6.9,0.0,21.8
vdloJPM3bSpQTMlwdFek2A,Butcher and the Brewer,Cleveland,Other,305,0.0,60.8,17.6,0.0,21.8
X6chSU0KBGHGNxZ8UH_qag,Kenko Sushi & Teriyaki,Cleveland,Japanese,103,0.0,67.0,8.8,0.0,21.8
82aapoEF7sBcxrrP9AWiEw,The Burnham Restaurant,Cleveland,Seafood,43,0.0,68.1,6.5,0.0,21.7
dpEE0QVbYvpbuYgXBawmDg,Crop Rocks,Cleveland,Other,34,0.0,68.1,6.6,0.0,21.7
l-TaawqI-mlN4z_N9WdW9Q,CLE Urban Winery,Cleveland Heights,Vegan,34,0.0,68.1,6.5,0.0,21.7
gw0ZS5b5RP3Lzr1BoCbALg,Charkha Exotic Indian Cuisine,Cleveland,Indian,44,0.0,68.1,5.7,0.0,21.6
Xny0n0s98TpP82sQxfgIMQ,Sokolowski's University Inn,Cleveland,Other,367,0.0,68.1,5.8,0.0,21.6
GDpd9KZdUgnjcoCWTTphqw,Szechuan Gourmet,Cleveland,Chinese,153,0.0,68.1,5.2,0.0,21.5
gIZgDLdt-PW1j7QjV6z2Lg,Hanabi Japanese Restaurant,Cleveland,Japanese,84,0.0,68.1,5.4,0.0,21.5
LtDYRcMJbJPhXPEklT29Fw,EDWINS Leadership and Restaurant Institute,Cleveland,French,118,0.0,68.1,5.4,0.0,21.5
veXxt8rGY_RJPpA5QkHT9Q,Barrio,Cleveland Heights,Mexican,62,0.0,54.0,26.6,0.0,21.5
YpfMt985ZQCNID-eehG-uQ,East End Restaurant & Bar,Cleveland,Other,39,0.0,68.1,5.4,0.0,21.5
YgHp9MdZ1vVdYyMEro4TtQ,XYZ the Tavern,Cleveland,Barbeque,181,0.0,68.1,4.7,0.0,21.4
_PUGXxBeY2Z9OOosFS056w,Tavern Of Little Italy,Cleveland,Burgers,32,0.0,68.1,4.3,0.0,21.3
HeXqhdzNR2mn-Ez4PyWcTA,Jack Frost Donuts,Cleveland,Other,217,0.0,68.1,4.4,0.0,21.3
ss978X4omzcJjIeq6K-kag,Vero Pizza Napoletana,Cleveland Heights,Pizza,127,0.0,68.1,4.3,0.0,21.3
VUb97h3RTg6InKdfgB49Bw,Happy Dog at the Euclid Tavern,Cleveland,Other,70,0.0,68.1,4.2,0.0,21.3
228mfqUuGbnCs1kiupJXZw,Map of Thailand,Cleveland,Thai,138,0.0,68.1,3.7,0.0,21.2
aGMU3qMFOQzG0DT2akMfng,2nd & High Social House,Cleveland,Other,7,0.0,68.1,3.6,0.0,21.2
B7pLK62P0rRxz25HV4RXFA,Victory Alley,Cleveland,Burgers,12,0.0,68.1,4.0,0.0,21.2
HmF1uRRxucvELiPWXXsZPw,Helio Terra Vegan Cafe,Cleveland,Vegan,45,0.0,68.1,3.6,0.0,21.2
BDgfcq9xGZFtePH0YyV9ZA,Sixth City Diner,Cleveland,Diners,11,0.0,68.1,3.4,0.0,21.1
d84SeduMbotS3WIJwn4oUQ,Portion,Cleveland,Burgers,5,0.0,68.1,3.3,0.0,21.1
hWLqwafZ2tXH0S073lJSGA,The Coney Company,Cleveland,Burgers,30,0.0,68.1,3.5,0.0,21.1
nkubaPIxnt6ZYhjKsAe3yg,Lotus Thai House,Cleveland Heights,Thai,74,0.0,68.1,3.4,0.0,21.1
q4KI2aUkrCnje3jqKBMULg,Piccadilly Artisan Creamery,Cleveland,Other,63,0.0,68.1,3.3,0.0,21.1
RbrZJEf8TlnP7RHaKnCtIQ,Piccadilly Artisan Yogurt,Cleveland Heights,Other,85,0.0,68.1,3.4,0.0,21.1
TAwgNWX-Xv7xnTHeRqPReQ,West Side Market Cafe,Cleveland,Diners,28,0.0,68.1,3.2,0.0,21.1
vVlMA3fAXrf7pqpwBleE_w,Brick And Barrel,Cleveland,Other,49,0.0,68.1,3.2,0.0,21.1
1zKjojtmAHuVOHhtGVxC2Q,Jukebox,Cleveland,Other,49,0.0,68.1,2.8,0.0,21.0
AhQu7mLtmGlp8U2I-SV_jA,El Guero Mexican Grill,Cleveland,Mexican,27,0.0,68.1,2.7,0.0,21.0
BT7FeQ8VkpHrU9qihvGD3w,Cafe Falafel,Cleveland,Mediterranean,63,0.0,68.1,3.1,0.0,21.0
goZV-PlwLJOB8s5O3GruxA,Bangkok Thai Cuisine,Cleveland,Thai,161,0.0,68.1,3.1,0.0,21.0
KB5iCfg8sW1NeNQV3HToCw,Myxx,Cleveland Heights,Other,10,0.0,68.1,2.7,0.0,21.0
Nkb9_PKgnVYZe8W1y_fBRg,Dante Next Door,Cleveland,Italian,58,0.0,68.1,3.1,0.0,21.0
oVZsUPIMdS8Vk7Jip5l0_g,Mitchell's Homemade Ice Cream,Cleveland,Other,79,0.0,68.1,3.0,0.0,21.0
SoCjdgcYyj05tSPWz6MUXg,Pupuseria La Bendicion,Cleveland,Other,110,0.0,68.1,2.9,0.0,21.0
